R,eta-h,eta-sd-h,slip-h,slip-sd-h,res-h,eta-ca,eta-sd-ca,slip-ca,slip-sd-ca,res-ca,eta-b,eta-sd-b,slip-b,slip-sd-b,res-b
0.25,0.4015141641139816,0.009543557312107664,0.0,0,0.05889733262990587,0.5252086600328493,0.007659887429003971,0.0,0,0.6474714261071688,0.5190154458878373,0.005720919361112143,0.0,0,0.3875080015702571
0.25,0.4015220166411493,0.00958685758889311,1.3593459691207954e-10,4.7069961914557595e-07,0.05943276151784588,0.5252134278387552,0.007695653977095928,6.782879813371778e-11,6.886359116642937e-07,0.6535225612514213,0.5173714840127625,0.006199750457257655,0.0034826365040382945,0.005108531678285381,0.3884386416013106
0.5,2.356260164779112,0.0655365601899814,0.0,0,0.32163144171621333,2.151334339125822,0.069197750996555,0.0,0,2.1045067695990753,2.183192862901063,0.04864307842937016,0.0,0,1.2031574782480734
0.5,2.3561940638806065,0.0661179805372396,1.9780899140897645e-10,1.2668684199056358e-06,0.3273748618044408,2.15125677844394,0.0698449767570439,6.425990295433337e-10,3.029507850926484e-06,2.1442144313499405,2.1830966991966445,0.04885966997827526,1.9689755381691043e-09,3.1860086464775626e-06,1.2139967817754536
1.0,5.9353987028019475,0.3827366145299293,0.0,0,1.2257746505417844,10.076582885241297,0.6127894121932175,0.0,0,3.9854615544672876,8.787175294677809,0.46122890910201975,0.0,0,4.052853235350414
1.0,5.935381421324761,0.3909676543908269,8.103978599294237e-10,1.1448326687968352e-05,1.279069201508255,10.076700610332097,0.6279346512283798,1.873386445971903e-09,1.3374462670068476e-05,4.1847346495387425,8.791868594352986,0.46415326711897104,0.026252994787219486,0.10947318390551505,4.136636395114631
