t,h_h0,v_h0,ca_h0,h_h1,v_h1,ca_h1,h_ca0,v_ca0,ca_ca0,h_ca1,v_ca1,ca_ca1,h_b0,v_b0,ca_b0,h_b1,v_b1,ca_b1
0.0,1e-06,0.23490545410630692,2.774841028030175,1e-06,0.21147271337339793,2.428811625629424,1e-06,0.2140382604314808,2.457533698513975,1e-06,0.2140382054039012,2.4575330679200413,1e-06,0.2151407200951557,2.4703002739848676,1e-06,0.21582353089762382,2.478344575987232
0.2090886438638756,0.047937173295250435,0.22371265023956458,2.7817266807715164,0.043420394844567625,0.20372948049324535,2.4416913263415605,0.0437357212735303,0.20418193653320238,2.4729711649117143,0.04373558884788212,0.20418232963954408,2.472969846960888,0.0439578333865128,0.20521362250497752,2.4854174804251223,0.04423854408378995,0.20719234933275915,2.4912381504897585
0.2123677261474896,0.048670464523682816,0.2235412019899703,2.7818331326156756,0.044088244842981135,0.20361003767300961,2.4418915390629325,0.044405003569466785,0.20403115880427958,2.473209654422229,0.04440487240746441,0.20403153711113983,2.4732083600000023,0.04463049685922885,0.20506173777700232,2.4856510709485495,0.044917727296470755,0.20705959713223204,2.491438161853894
0.21569823341729133,0.04941468031128966,0.22336720692384657,2.781941196584161,0.04476616770813452,0.20348878800843437,2.442094829174531,0.04508427598204081,0.20387813690302187,2.4734517672747085,0.045084146053399436,0.20387850092986742,2.473450495575015,0.04531319977156792,0.20490759310577647,2.4858882096532855,0.04560711639855526,0.2069248470439676,2.4916412371539973
0.21908097215783223,0.0501699747306472,0.22319062675190546,2.7820508978594605,0.04545430890065531,0.20336570533393003,2.4423012428015407,0.045773679903518764,0.2037228376624243,2.4736975593202537,0.045773551179917576,0.2037231879051108,2.473696309574,0.04600608411716521,0.2047511553778131,2.486128950800983,0.046306857808822426,0.2067880694012,2.491847423582048
0.22251676150154892,0.050936502989476405,0.2230114264616768,2.782162259638131,0.04615281607993041,0.2032407617150364,2.442510829117235,0.0464733580306998,0.20356522972457217,2.473947083667268,0.04647323048494569,0.203565566656538,2.473945855140469,0.04670929335040281,0.20459239254380018,2.4863733471342058,0.047017099650057986,0.20664923500222612,2.492056767718524
0.22600643342711715,0.051714422329014985,0.22282956980553106,2.78227530593409,0.0468618384203503,0.2031139307797028,2.442723634758448,0.04718345476957964,0.20340528151240247,2.4742003938923975,0.04718332837564759,0.20340560558499077,2.474199185885697,0.04742297252726284,0.20443127290484353,2.486621450975886,0.0477379917908078,0.20650831492942903,2.4922693158065474
0.22955083296091547,0.05250389247588402,0.22264501727393649,2.7823900628413525,0.04758152715536988,0.20298518518961842,2.442939708068648,0.04790411683008298,0.20324295846533325,2.474457548423984,0.04790399156106669,0.20324327012545307,2.474456360244704,0.048147268975266666,0.20426776196082316,2.4868733190867554,0.0484696863519724,0.20636527823121154,2.4924851172512055
0.23315081838164942,0.05330507428294154,0.2224577326946071,2.7825065544330245,0.048312035716588785,0.20285449613506049,2.44315909995014,0.04863549210821732,0.20307822848561072,2.4747186019203427,0.04863536793854024,0.20307852815829952,2.4747174329101105,0.04888233137233064,0.20410182691730283,2.4871290057295865,0.04921233710202758,0.20622009486892032,2.492704220178156
0.23680726142818379,0.054118130821102,0.22226767799927882,2.782624806015936,0.04905351913769099,0.20272183612538547,2.4433818591830754,0.049377730419701046,0.20291105842441004,2.474983610837781,0.0493776073244763,0.20291134651832843,2.4749824603638526,0.04962831016714715,0.20393343466740638,2.487388565779123,0.04996609968778998,0.20607273465683634,2.492926673034351
0.24052104751063527,0.05494322747373535,0.22207481294701534,2.782744844305987,0.049806134623002735,0.20258717646277094,2.4436080366684156,0.05013098382467327,0.20274141270678134,2.4752526356174425,0.05013086177833773,0.20274168962451763,2.475251503056378,0.05038535815999074,0.20376254920873235,2.4876520587095596,0.05073113212279722,0.20592316514396364,2.493152527789732
