t,h_h0,v_h0,ca_h0,h_h1,v_h1,ca_h1,h_ca0,v_ca0,ca_ca0,h_ca1,v_ca1,ca_ca1,h_b0,v_b0,ca_b0,h_b1,v_b1,ca_b1
0.0,1e-06,0.09742761253299966,1.7177234844741416,1e-06,0.09750516760699472,1.7179591964185577,1e-06,0.107117197520487,1.7487004396883354,1e-06,0.1071704402377371,1.7488792315826918,1e-06,0.10492128901829317,1.7414086910374296,1e-06,0.1051470489920576,1.7421509601303171
0.9950394362710302,0.09118417274062693,0.08553012855196528,1.8223002066258907,0.09125209592488093,0.08558961263620377,1.822587950600676,0.09962885959977569,0.09288980583438586,1.8591252761934283,0.09967537899494505,0.09292984111562992,1.8593327174754495,0.09743856601640412,0.0912728178005217,1.8503117531930655,0.09786439003766266,0.0914120198434703,1.8514350702719606
1.0151963749130937,0.09290598965426723,0.08531111307770758,1.8242481351867847,0.09297510862942737,0.08537027733240601,1.824536775393188,0.10149861049968051,0.09262968861326558,1.8611737067533962,0.1015459345493154,0.09266949249171455,1.8613816324742005,0.09927581783921724,0.09102206396846174,1.8523404326475776,0.09970443909238254,0.09116041056059211,1.853465137224443
1.03576164126621,0.0946581445430023,0.08508845596567544,1.8262294606056468,0.09472847690583999,0.08514729558685216,1.8265190095043156,0.10340084456612504,0.0923653181924161,1.8632569170395537,0.10344898477637102,0.09240488725263346,1.8634653338033706,0.10114508846680097,0.09076719522142808,1.854403623655001,0.10157654589460849,0.09090467377419455,1.855529733618653
1.0567435069991369,0.09644108309262887,0.08486211219758635,1.8282446432514232,0.0965126465609337,0.08492062234274741,1.82853511336123,0.10533602080909846,0.09209664490801757,1.8653753730848814,0.10538498875013454,0.09213597570987894,1.8655842875191777,0.10304683434434427,0.09050816289923476,1.8565017913570514,0.10348116705448077,0.09064476073454139,1.8576293246051534
1.0781504113433569,0.09825525407560828,0.0846320368066906,1.8302941457030704,0.09832806648300679,0.08469021259591361,1.8305855495963927,0.10730460062551497,0.0918236192984404,1.8675295425599292,0.10735440792743843,0.09186270837804582,1.8677389613123598,0.10498151447091646,0.09024491850749444,1.858635402656597,0.1054187617197292,0.09038062286076506,1.8597643770872847
1.0999909644874677,0.10010110922408344,0.08439818490670445,1.8323784325920949,0.1001751885145487,0.08445602142379159,1.832670782889859,0.10930704763376412,0.09154619214079607,1.8697198945996711,0.10935770598285349,0.09158503601067926,1.8699298243408473,0.10694959024156002,0.08997741375393467,1.8608049260353177,0.10738979141723108,0.09011221177701394,1.861935359541301
1.122273951040333,0.10197910309545274,0.08416051172181785,1.8344979704384365,0.10205446731749461,0.08421800401552042,1.8347912798049193,0.11134382750454003,0.09126431448292803,1.8719468996694473,0.11139534863727392,0.09130290963486662,1.8721573470754225,0.10895152528076739,0.08970560058630221,1.863010831361452,0.10939471988617105,0.08983947934992752,1.86414274182875
1.1450083335643884,0.10388969293017536,0.0839189726179374,1.8366532274782978,0.10396636023070302,0.08397611570325325,1.8369475086156812,0.11341540775751312,0.09097793770832067,1.87421102917382,0.11346780345691998,0.09101628061294535,1.8744220009342423,0.11098778528086117,0.08942943121511987,1.8652535898235911,0.1114340129025763,0.08956237772746854,1.8663869950008725
1.1682032561805231,0.10583333850169549,0.08367352313505082,1.8388446734849568,0.10591132711954246,0.08373031199459688,1.8391399391276309,0.11552225758331161,0.09068701355905176,1.876512755399711,0.11557553967358064,0.0907251006674136,1.8767242582107213,0.11305883779004988,0.08914885818898168,1.8675336734409305,0.11350813809500049,0.08928085937913792,1.8686685910948133
