t,h_h0,v_h0,ca_h0,h_h1,v_h1,ca_h1,h_ca0,v_ca0,ca_ca0,h_ca1,v_ca1,ca_ca1,h_b0,v_b0,ca_b0,h_b1,v_b1,ca_b1
0.0,1e-06,0.4571141244599922,2.5659566372086284,1e-06,0.4211527161266925,2.363214135687069,1e-06,0.41146429711399035,2.3181074803632655,1e-06,0.4114599071727512,2.3180877090164245,1e-06,0.4134260117299,2.327000566343475,1e-06,0.4154435424738663,2.33626988459451
0.08731349982004798,0.0385769501392513,0.42712829062281116,2.583796903700116,0.03574358868177892,0.3975614070660813,2.3852256261381712,0.03479764022427411,0.3859933673480276,2.344180330654253,0.03479727637696772,0.38598941069055487,2.344161150031052,0.034957319432816644,0.38767814221161534,2.3528912043932784,0.0352599915610499,0.39246529987375933,2.35891464906012
0.08946181654859763,0.03949341836886959,0.42641548282889974,2.584227182591216,0.03659677453186489,0.3969986882499853,2.38575689284769,0.03562601696896375,0.3853867183544467,2.34480934135057,0.03562564471264083,0.3853827709476449,2.3447901759568968,0.03578952548068155,0.38706961500464726,2.353511097010379,0.03610224903520706,0.39191641218097456,2.3594618328590404
0.09166299182451594,0.040430857239402866,0.42568682683449904,2.5846673353170027,0.03746970762742015,0.3964231892097084,2.3863005353587954,0.036473756518963486,0.3847625718566039,2.3454568984247177,0.03647337568535204,0.38475863374876157,2.3454377489307086,0.03664085117249767,0.38644751842707376,2.354145207772519,0.03696401262176476,0.3913551106543782,2.360021703807025
0.09391832621302824,0.041389705049406846,0.42494203224332744,2.585117558519911,0.03836281253285751,0.39583466231270265,2.386856809407878,0.03734050723996949,0.38413020991367647,2.34611339791957,0.03734011737600453,0.3841262846256518,2.3460942610095734,0.037511700996962015,0.3858115907716689,2.3547938308990837,0.03784574445646963,0.3907806809300673,2.3605949967155473
0.09622915227929142,0.04237046654177285,0.42418010925383653,2.585578473159062,0.03927652105275,0.3952328592274756,2.387425972522737,0.038227104585406596,0.3834839070917814,2.346784807171522,0.03822670566828586,0.38347999272137717,2.346765685393508,0.038402492626842186,0.3851614986101786,2.355457335253004,0.03874789343071882,0.3901926751564633,2.3611821824282058
0.09859683537574067,0.043373618583074244,0.42340052490403396,2.586050425910013,0.040211326865643396,0.39461696750666564,2.388008817416144,0.03913397573808178,0.3828232732453114,2.347471561673495,0.039133567570578336,0.38281937004125866,2.347452455359205,0.03931365118084911,0.38449690563119027,2.3561360943112524,0.03967088243793821,0.3895910208063528,2.3617833583655194
0.10102277444880853,0.04439960757197041,0.4226031861424818,2.5865334984681128,0.041167685536796735,0.3939866844476898,2.388605656523366,0.04006154398298959,0.3821480496589717,2.3481739620501805,0.04006112636419145,0.38214415787495076,2.348154871537019,0.04024559724404702,0.38381759677047095,2.3568303593329007,0.04061516277907724,0.38897540965651156,2.3623988585324267
0.10350840286549282,0.045448912285824095,0.4217877031634238,2.5870279533981417,0.04214604620728748,0.39334184844172004,2.3892166699856645,0.04101029923948774,0.38145736180735595,2.348892951786769,0.041009871988402925,0.38145348147108077,2.3488738776835456,0.04119876320142456,0.3831233000963112,2.3575404412149825,0.041581172649744036,0.3883457436991524,2.3630288080346347
0.10605518926026217,0.04652198280419787,0.42095407328649154,2.5875338197253326,0.043146881111702014,0.39268213920050826,2.389842189590323,0.04198068921490598,0.38075087950600395,2.3496289106178883,0.04198025211201034,0.3807470110172745,2.349609853159976,0.04217359276372551,0.38241369415557935,2.3582667032317013,0.04256933756388631,0.38770210700186075,2.363673150627636
