t,h_h0,v_h0,ca_h0,h_h1,v_h1,ca_h1,h_ca0,v_ca0,ca_ca0,h_ca1,v_ca1,ca_ca1,h_b0,v_b0,ca_b0,h_b1,v_b1,ca_b1
0.0,1e-06,0.08827216120259065,2.0822329174488337,1e-06,0.08341918233140179,2.023162072012036,1e-06,0.10980894130165078,2.4301012731003633,1e-06,0.10980991180427194,2.4301217764940892,1e-06,0.10716616385263596,2.376576777316888,1e-06,0.10716549660092362,2.376563806526028
0.8635829622807839,0.07383924019159369,0.08267007288495509,2.118668271744496,0.07019331571371512,0.07898506524676671,2.0557986014405087,0.09158578864246893,0.10230947449640454,2.4542323577043277,0.0915865891221157,0.10231036162792675,2.4542520725304784,0.0894183718519614,0.09989334883481839,2.402755871560482,0.08941782137789629,0.09989273935958053,2.402743392142823
0.8793852139935986,0.0751448270828833,0.08257055812130794,2.1193226860161465,0.07144082984814348,0.07890562426921706,2.0563883282615154,0.09320145494327095,0.1021761267415914,2.454667811673832,0.09320226942982673,0.10217701238409796,2.454687512342613,0.09099589014925599,0.0997640785633287,2.4032279454698475,0.09099533005224796,0.09976347011796054,2.403215474857271
0.8954766228228709,0.07647268908901884,0.08246932838833103,2.1199886466299565,0.07270988204449715,0.07882478814724717,2.0569886003397215,0.09484452120075398,0.1020404779685926,2.455111017077704,0.09484534992635521,0.10204136209618746,2.455130703339583,0.09260017653110011,0.0996325776829843,2.4037084165746223,0.09259960665178048,0.09963197028542764,2.4036959549215173
0.911862479903024,0.07782317592626807,0.08236635611831655,2.1206663494694733,0.07400081976733841,0.0787425334837335,2.057599601751384,0.096515411180075,0.10190249109133882,2.455562107856079,0.09651625438023559,0.10190337367770279,2.4555817794572947,0.09423164557598243,0.09949881027579667,2.4041974296430806,0.09423106575266853,0.09949820394428459,2.404184977106432
0.9285481731881746,0.07919664167509503,0.08226161336723305,2.1213559935040722,0.07531399517053798,0.07865883653021913,2.0582215196258686,0.09821455366740446,0.1017621285158505,2.4560212201409026,0.09821541158104702,0.10176300953423476,2.4560408768233994,0.09589071679818219,0.0993627399335333,2.4046951317992473,0.09589012686685636,0.09936213468659423,2.404682688538675
0.9455391892237862,0.0805934447797067,0.08215507182495012,2.1220577807447696,0.07664976512442899,0.078573673183238,2.0588545441903956,0.09994238245343755,0.1016193521540908,2.4564884922305605,0.09994325532292384,0.10162023157731097,2.456508133731924,0.09757781463342498,0.09922432977071101,2.4052016724965357,0.09757721442771405,0.09922372562717284,2.405189238674335
0.9628411149507401,0.08201394806139287,0.0820467028062051,2.1227719163275864,0.07800849124146127,0.07848701898066064,2.059498868815284,0.10169933634170708,0.10147412340445344,2.4569640646743083,0.10170022441286772,0.10147500120488352,2.456983690727698,0.09929336845109457,0.09908354240242934,2.405717203620715,0.09929275780224951,0.0990829393814238,2.4057047794018946
0.9804596395424187,0.08345851872400675,0.08193647724868862,2.1234986085509346,0.07939053990025455,0.07839884909807564,2.0601546900596146,0.10348585913546907,0.10132640315435003,2.4574480802851797,0.10348676265763286,0.10132727930391629,2.457467690619259,0.10103781254071058,0.0989403399495656,2.4062418794936087,0.10103719127758655,0.09893973807053259,2.4062294650459326
0.9984005562754046,0.08492752835654112,0.08182436571189002,2.1242380689088716,0.08079628226795597,0.07830913834520904,2.06082220771731,0.10530239962255776,0.10117615178089857,2.457940684159804,0.10530331884858067,0.101177026251073,2.4579602784986747,0.10281158609689382,0.09879468404140578,2.4067758568868918,0.10281095404593107,0.09879408332409742,2.4067634523809205
1.0166697644344098,0.08642135292889142,0.081710338380765,2.124990512093422,0.08222609432080634,0.07821786116238048,2.0615016248636815,0.10714941155972808,0.1010233291481083,2.4584420237104507,0.1071503467460207,0.10102420190990279,2.4584616017735823,0.10461513321048758,0.09864653580749333,2.407319295076201,0.10461449019569229,0.0986459362719785,2.4073069006853296
1.035273271252064,0.087940372796224,0.08159436505706807,2.125756156079193,0.08368035686280693,0.07812499161700584,2.062193147902383,0.10902735365691789,0.10086789460033287,2.45895224871013,0.10902830506347286,0.10086876562429273,2.4589718102122893,0.10644890285082016,0.09849585587580338,2.407872355872941,0.10644824869374611,0.09849525754247203,2.4078599717734446
1.0542171938841955,0.08948497269155761,0.08147641516108782,2.1265352221403684,0.0851594555423822,0.07803050340014737,2.0628969866127993,0.11093668955091679,0.10070980696331575,2.459471511313614,0.1109376574413352,0.10071067621951335,2.459491055964796,0.10831334884287297,0.09834260437244875,2.408435203651339,0.10831268336260383,0.09834200726201617,2.408422830022413
1.0735077614212594,0.09105554171810257,0.08135645773057651,2.127327934887182,0.08666378086692252,0.0779343698231205,2.0636133541978303,0.11287788777770227,0.10054902454226214,2.4599999660890512,0.11287887241921915,0.10054989200029063,2.4600194935944035,0.11020892984197629,0.09818674091988495,2.4090080053818888,0.11020825285510832,0.09818614505339637,2.4089956424056913
1.0931513169365699,0.09265247333875744,0.0812344614197185,2.128134522303176,0.08819372821509543,0.07783656381415736,2.0643424673320925,0.11485142174039249,0.10038550512020958,2.460537770049466,0.11485242340390145,0.10038637074917639,2.4605572801092213,0.11213610930428954,0.09802822463540313,2.4095909306646743,0.11213542062491506,0.09802763003423795,2.4095785785263693
1.1131543195720133,0.0942761653624704,0.08111039449831739,2.128955215782072,0.08974969784680299,0.07773705791513458,2.065084546210523,0.11685776967264362,0.10021920595668174,2.461085082684233,0.1168587886327204,0.10022006972520223,2.4611045749936324,0.11409535545289999,0.09786701412989633,2.410184151762643,0.11409465489259156,0.09786642081577261,2.4101718106504433
