t,h_h0,v_h0,ca_h0,h_h1,v_h1,ca_h1,h_ca0,v_ca0,ca_ca0,h_ca1,v_ca1,ca_ca1,h_b0,v_b0,ca_b0,h_b1,v_b1,ca_b1
0.0,1.0000000000000002e-06,0.17822753063803481,1.703131543519007,1.0000000000000002e-06,0.178212150497469,1.703108570548185,1e-06,0.1852119705815888,1.7137766792337485,1e-06,0.18521383225784033,1.7137795733596468,1e-06,0.18395932493645506,1.7118362057457408,1e-06,0.18397401266299054,1.7118588791049463
0.40981417601987036,0.06839036446385051,0.15593605566951774,1.8118225992208414,0.0683849131181401,0.1559246071845871,1.811792178910539,0.07092173550488227,0.16107647593678784,1.8258958976386372,0.0709223908710513,0.1610778441406942,1.825899652226055,0.07048060722490188,0.16015508666586892,1.8233727531693922,0.07048578198628526,0.16016590090741628,1.8234022940194485
0.4193582725761173,0.0698764284341203,0.15547435533191667,1.814100057404866,0.06987086788509125,0.1554629839784872,1.814069496749429,0.07245669060624732,0.1605793585490313,1.8282348160485313,0.07245735898487166,0.16058071716482242,1.828238586595234,0.07200679958939178,0.1596644084709101,1.82570085734078,0.07201207720306801,0.1596751473830658,1.8257305257229524
0.42912464006491124,0.07139255109324076,0.155004298622593,1.8164200590668522,0.07138687955760747,0.154993005687765,1.8163893557277007,0.0740224944596465,0.16007334201132556,1.8306170848233638,0.07402317605941552,0.16007469089313756,1.830620871536539,0.0735636999906289,0.15916492920252084,1.8280721711921024,0.07356908211058374,0.1591755916363233,1.8281019687694673
0.43911845491831847,0.07293924247176223,0.1545257861605349,1.8187831815774727,0.07293345818063501,0.15451457283125034,1.8187523337419154,0.07561966196815101,0.1595583247963489,1.8330432779850923,0.07562035699895649,0.1595596637978253,1.8330470810707828,0.0751518225136031,0.1586565476758653,1.830487269478893,0.07515731080357407,0.1586671324783088,1.8305171979058685
0.4493450141215003,0.07451701711258439,0.1540387195351691,1.8211900016813691,0.07451111828518223,0.1540275869956727,1.821159007580747,0.07724871217162209,0.15903420673867322,1.8355139676608756,0.07724942084446236,0.1590355357130436,1.8355177873237833,0.07677168544287713,0.1581391640100256,1.8329467252196279,0.07677728157560434,0.15814967002468566,1.8329767861403596
0.4598097380202552,0.0761263939175143,0.15354300144785768,1.823641094956269,0.07612037874001185,0.15353195096266123,1.8236099524542793,0.07891016807861895,0.15850088916270907,1.838029723644097,0.07891089060549791,0.1585022079628723,1.838033560087374,0.07842381109800033,0.1576126797573059,1.8354511092440235,0.07842951675443571,0.15762310582499306,1.8354813042907097
0.47051817319394507,0.07776789595865886,0.15303853593457303,1.8261370348735853,0.07776176259349679,0.15302756881846474,1.8261057416122477,0.08060455648792224,0.15795827501086337,1.8405911129577417,0.08060529308174279,0.15795958348947528,1.8405949663827705,0.08010872565797425,0.1570769980381582,1.8380009897179128,0.08011454252644841,0.1570873429976005,1.8380313205090695
0.4814759953953278,0.07944205028546425,0.1525252285648567,1.8286783919780838,0.07943579690512927,0.1525143460714969,1.82864694592725,0.08233240779918592,0.15740626898213192,1.843198699371789,0.08233315867363795,0.15740756699169686,1.8432025699779535,0.08182695897447928,0.1565320236816789,1.8405969316447717,0.08183288874982456,0.15654228637023465,1.840627399783436
0.4926890125588563,0.081149387793832,0.15200298641640023,1.831265734181436,0.08114301256569152,0.1519921897877736,1.8312341333928432,0.08409425581258723,0.1568447776791921,1.8458530428834583,0.08409502118203006,0.15684606507215773,1.8458569308679105,0.08357904437347123,0.15597766337207433,1.8432394963418062,0.08358508875610025,0.1559878426264756,1.8432701034136714
